store_id,store_name,date,revenue
5,Texas – Lone Star Mall,2014-07-06,28233.15
5,Texas – Lone Star Mall,2014-07-07,22601.42
5,Texas – Lone Star Mall,2014-07-08,19848.20
5,Texas – Lone Star Mall,2014-07-09,22585.53
5,Texas – Lone Star Mall,2014-07-10,19630.92
5,Texas – Lone Star Mall,2014-07-11,24461.17
5,Texas – Lone Star Mall,2014-07-12,30387.38
5,Texas – Lone Star Mall,2014-07-13,29679.15
5,Texas – Lone Star Mall,2014-07-14,20838.47
5,Texas – Lone Star Mall,2014-07-15,21948.42
5,Texas – Lone Star Mall,2014-07-16,18315.78
5,Texas – Lone Star Mall,2014-07-17,19168.58
5,Texas – Lone Star Mall,2014-07-18,19320.38
5,Texas – Lone Star Mall,2014-07-19,27429.60
5,Texas – Lone Star Mall,2014-07-20,27834.75
5,Texas – Lone Star Mall,2014-07-21,19487.45
5,Texas – Lone Star Mall,2014-07-22,18394.55
5,Texas – Lone Star Mall,2014-07-23,17685.95
5,Texas – Lone Star Mall,2014-07-24,18069.95
5,Texas – Lone Star Mall,2014-07-25,18652.03
5,Texas – Lone Star Mall,2014-07-26,22981.83
5,Texas – Lone Star Mall,2014-07-27,27229.53
5,Texas – Lone Star Mall,2014-07-28,18446.12
5,Texas – Lone Star Mall,2014-07-29,18005.38
5,Texas – Lone Star Mall,2014-07-30,17513.05
5,Texas – Lone Star Mall,2014-07-31,19050.17
5,Texas – Lone Star Mall,2014-08-01,26403.45
5,Texas – Lone Star Mall,2014-08-02,26398.33
5,Texas – Lone Star Mall,2014-08-03,27054.17
5,Texas – Lone Star Mall,2014-08-04,20395.17
5,Texas – Lone Star Mall,2014-08-05,20008.50
5,Texas – Lone Star Mall,2014-08-06,18493.15
5,Texas – Lone Star Mall,2014-08-07,19301.72
5,Texas – Lone Star Mall,2014-08-08,22198.12
5,Texas – Lone Star Mall,2014-08-09,24583.25
5,Texas – Lone Star Mall,2014-08-10,25660.53
5,Texas – Lone Star Mall,2014-08-11,19670.30
5,Texas – Lone Star Mall,2014-08-12,20546.53
5,Texas – Lone Star Mall,2014-08-13,21794.58
5,Texas – Lone Star Mall,2014-08-14,20701.53
5,Texas – Lone Star Mall,2014-08-15,23117.35
5,Texas – Lone Star Mall,2014-08-16,26218.72
5,Texas – Lone Star Mall,2014-08-17,28354.25
5,Texas – Lone Star Mall,2014-08-18,20387.55
5,Texas – Lone Star Mall,2014-08-19,19757.88
5,Texas – Lone Star Mall,2014-08-20,19848.62
5,Texas – Lone Star Mall,2014-08-21,19643.38
5,Texas – Lone Star Mall,2014-08-22,21864.45
5,Texas – Lone Star Mall,2014-08-23,26100.70
5,Texas – Lone Star Mall,2014-08-24,30351.20
5,Texas – Lone Star Mall,2014-08-25,20705.73
5,Texas – Lone Star Mall,2014-08-26,19822.53
5,Texas – Lone Star Mall,2014-08-27,18052.62
5,Texas – Lone Star Mall,2014-08-28,16807.12
5,Texas – Lone Star Mall,2014-08-29,18434.97
5,Texas – Lone Star Mall,2014-08-30,24534.38
5,Texas – Lone Star Mall,2014-08-31,23771.55
5,Texas – Lone Star Mall,2014-09-01,26515.10
5,Texas – Lone Star Mall,2014-09-02,18455.88
5,Texas – Lone Star Mall,2014-09-03,20856.53
5,Texas – Lone Star Mall,2014-09-04,16975.53
5,Texas – Lone Star Mall,2014-09-05,19844.55
5,Texas – Lone Star Mall,2014-09-06,26173.25
5,Texas – Lone Star Mall,2014-09-07,22145.67
5,Texas – Lone Star Mall,2014-09-08,21540.33
5,Texas – Lone Star Mall,2014-09-09,19988.17
5,Texas – Lone Star Mall,2014-09-10,19005.60
5,Texas – Lone Star Mall,2014-09-11,21427.67
5,Texas – Lone Star Mall,2014-09-12,21613.60
5,Texas – Lone Star Mall,2014-09-13,29842.55
5,Texas – Lone Star Mall,2014-09-14,27791.62
5,Texas – Lone Star Mall,2014-09-15,22199.95
5,Texas – Lone Star Mall,2014-09-16,18972.60
5,Texas – Lone Star Mall,2014-09-17,18253.03
5,Texas – Lone Star Mall,2014-09-18,17594.38
5,Texas – Lone Star Mall,2014-09-19,20939.60
5,Texas – Lone Star Mall,2014-09-20,25424.62
5,Texas – Lone Star Mall,2014-09-21,28019.95
5,Texas – Lone Star Mall,2014-09-22,19551.92
5,Texas – Lone Star Mall,2014-09-23,17523.53
5,Texas – Lone Star Mall,2014-09-24,17541.75
5,Texas – Lone Star Mall,2014-09-25,16491.17
5,Texas – Lone Star Mall,2014-09-26,18156.88
5,Texas – Lone Star Mall,2014-09-27,23115.12
5,Texas – Lone Star Mall,2014-09-28,25926.75
5,Texas – Lone Star Mall,2014-09-29,18687.70
5,Texas – Lone Star Mall,2014-09-30,17674.35
5,Texas – Lone Star Mall,2014-10-01,22095.30
5,Texas – Lone Star Mall,2014-10-02,19814.35
5,Texas – Lone Star Mall,2014-10-03,24283.40
5,Texas – Lone Star Mall,2014-10-04,27936.53
5,Texas – Lone Star Mall,2014-10-05,31032.50
5,Texas – Lone Star Mall,2014-10-06,21926.60
5,Texas – Lone Star Mall,2014-10-07,21925.58
5,Texas – Lone Star Mall,2014-10-08,19017.08
5,Texas – Lone Star Mall,2014-10-09,20341.58
5,Texas – Lone Star Mall,2014-10-10,20597.83
5,Texas – Lone Star Mall,2014-10-11,26631.62
5,Texas – Lone Star Mall,2014-10-12,29027.28
5,Texas – Lone Star Mall,2014-10-13,23483.10
5,Texas – Lone Star Mall,2014-10-14,18053.75
5,Texas – Lone Star Mall,2014-10-15,21242.15
5,Texas – Lone Star Mall,2014-10-16,18877.50
5,Texas – Lone Star Mall,2014-10-17,20000.40
5,Texas – Lone Star Mall,2014-10-18,26344.42
5,Texas – Lone Star Mall,2014-10-19,28260.65
5,Texas – Lone Star Mall,2014-10-20,20300.72
5,Texas – Lone Star Mall,2014-10-21,18847.75
5,Texas – Lone Star Mall,2014-10-22,17087.10
5,Texas – Lone Star Mall,2014-10-23,18397.85
5,Texas – Lone Star Mall,2014-10-24,18219.83
5,Texas – Lone Star Mall,2014-10-25,24207.98
5,Texas – Lone Star Mall,2014-10-26,27228.33
5,Texas – Lone Star Mall,2014-10-27,18979.03
5,Texas – Lone Star Mall,2014-10-28,16442.33
5,Texas – Lone Star Mall,2014-10-29,16886.62
5,Texas – Lone Star Mall,2014-10-30,19141.67
5,Texas – Lone Star Mall,2014-10-31,21837.30
5,Texas – Lone Star Mall,2014-11-01,27238.08
5,Texas – Lone Star Mall,2014-11-02,28078.62
5,Texas – Lone Star Mall,2014-11-03,21363.88
5,Texas – Lone Star Mall,2014-11-04,18395.88
5,Texas – Lone Star Mall,2014-11-05,17430.88
5,Texas – Lone Star Mall,2014-11-06,20320.80
5,Texas – Lone Star Mall,2014-11-07,23992.35
5,Texas – Lone Star Mall,2014-11-08,25453.80
5,Texas – Lone Star Mall,2014-11-09,30683.50
5,Texas – Lone Star Mall,2014-11-10,21090.15
5,Texas – Lone Star Mall,2014-11-11,19636.12
5,Texas – Lone Star Mall,2014-11-12,19254.97
5,Texas – Lone Star Mall,2014-11-13,20067.95
5,Texas – Lone Star Mall,2014-11-14,21222.23
5,Texas – Lone Star Mall,2014-11-15,29822.78
5,Texas – Lone Star Mall,2014-11-16,28728.78
5,Texas – Lone Star Mall,2014-11-17,18548.70
5,Texas – Lone Star Mall,2014-11-18,19009.40
5,Texas – Lone Star Mall,2014-11-19,18611.70
5,Texas – Lone Star Mall,2014-11-20,19164.55
5,Texas – Lone Star Mall,2014-11-21,18434.80
5,Texas – Lone Star Mall,2014-11-22,27038.73
5,Texas – Lone Star Mall,2014-11-23,28305.53
5,Texas – Lone Star Mall,2014-11-24,19845.72
5,Texas – Lone Star Mall,2014-11-25,19904.97
5,Texas – Lone Star Mall,2014-11-26,24549.88
5,Texas – Lone Star Mall,2014-11-27,18682.72
5,Texas – Lone Star Mall,2014-11-28,18692.90
5,Texas – Lone Star Mall,2014-11-29,22399.20
5,Texas – Lone Star Mall,2014-11-30,24490.50
5,Texas – Lone Star Mall,2014-12-01,20599.38
5,Texas – Lone Star Mall,2014-12-02,19282.78
5,Texas – Lone Star Mall,2014-12-03,20967.33
5,Texas – Lone Star Mall,2014-12-04,18376.97
5,Texas – Lone Star Mall,2014-12-05,23009.62
5,Texas – Lone Star Mall,2014-12-06,27921.53
5,Texas – Lone Star Mall,2014-12-07,30835.23
5,Texas – Lone Star Mall,2014-12-08,19854.40
5,Texas – Lone Star Mall,2014-12-09,19848.53
5,Texas – Lone Star Mall,2014-12-10,19626.47
5,Texas – Lone Star Mall,2014-12-11,20039.15
5,Texas – Lone Star Mall,2014-12-12,21963.53
5,Texas – Lone Star Mall,2014-12-13,26614.98
5,Texas – Lone Star Mall,2014-12-14,30177.05
5,Texas – Lone Star Mall,2014-12-15,23698.25
5,Texas – Lone Star Mall,2014-12-16,21978.28
5,Texas – Lone Star Mall,2014-12-17,22373.75
5,Texas – Lone Star Mall,2014-12-18,24074.15
5,Texas – Lone Star Mall,2014-12-19,18846.08
5,Texas – Lone Star Mall,2014-12-20,25448.55
5,Texas – Lone Star Mall,2014-12-21,26944.90
5,Texas – Lone Star Mall,2014-12-22,20844.62
5,Texas – Lone Star Mall,2014-12-23,22095.88
5,Texas – Lone Star Mall,2014-12-24,21623.17
5,Texas – Lone Star Mall,2014-12-25,0.00
5,Texas – Lone Star Mall,2014-12-26,23893.53
5,Texas – Lone Star Mall,2014-12-27,21392.03
5,Texas – Lone Star Mall,2014-12-28,20587.95
5,Texas – Lone Star Mall,2014-12-29,21032.62
5,Texas – Lone Star Mall,2014-12-30,21650.72
5,Texas – Lone Star Mall,2014-12-31,22837.50
5,Texas – Lone Star Mall,2015-01-01,18769.28
5,Texas – Lone Star Mall,2015-01-02,21797.00
5,Texas – Lone Star Mall,2015-01-03,25052.98
5,Texas – Lone Star Mall,2015-01-04,24800.17
5,Texas – Lone Star Mall,2015-01-05,22472.85
5,Texas – Lone Star Mall,2015-01-06,20306.08
5,Texas – Lone Star Mall,2015-01-07,20525.75
5,Texas – Lone Star Mall,2015-01-08,17618.45
5,Texas – Lone Star Mall,2015-01-09,21565.30
5,Texas – Lone Star Mall,2015-01-10,25521.58
5,Texas – Lone Star Mall,2015-01-11,30550.23
5,Texas – Lone Star Mall,2015-01-12,22520.28
5,Texas – Lone Star Mall,2015-01-13,19829.25
5,Texas – Lone Star Mall,2015-01-14,21027.58
5,Texas – Lone Star Mall,2015-01-15,23267.53
5,Texas – Lone Star Mall,2015-01-16,21623.90
5,Texas – Lone Star Mall,2015-01-17,29281.17
5,Texas – Lone Star Mall,2015-01-18,28590.90
5,Texas – Lone Star Mall,2015-01-19,23659.80
5,Texas – Lone Star Mall,2015-01-20,18610.22
5,Texas – Lone Star Mall,2015-01-21,20708.00
5,Texas – Lone Star Mall,2015-01-22,16246.00
5,Texas – Lone Star Mall,2015-01-23,20363.28
5,Texas – Lone Star Mall,2015-01-24,26321.38
5,Texas – Lone Star Mall,2015-01-25,27739.67
5,Texas – Lone Star Mall,2015-01-26,19334.00
5,Texas – Lone Star Mall,2015-01-27,18046.30
5,Texas – Lone Star Mall,2015-01-28,16974.72
5,Texas – Lone Star Mall,2015-01-29,18969.53
5,Texas – Lone Star Mall,2015-01-30,21862.58
5,Texas – Lone Star Mall,2015-01-31,29372.47
5,Texas – Lone Star Mall,2015-02-01,32017.95
5,Texas – Lone Star Mall,2015-02-02,20316.17
5,Texas – Lone Star Mall,2015-02-03,22483.53
5,Texas – Lone Star Mall,2015-02-04,20808.25
5,Texas – Lone Star Mall,2015-02-05,19050.03
5,Texas – Lone Star Mall,2015-02-06,23497.38
5,Texas – Lone Star Mall,2015-02-07,30007.70
5,Texas – Lone Star Mall,2015-02-08,32290.83
5,Texas – Lone Star Mall,2015-02-09,24798.62
5,Texas – Lone Star Mall,2015-02-10,23215.15
5,Texas – Lone Star Mall,2015-02-11,23759.22
5,Texas – Lone Star Mall,2015-02-12,27230.80
5,Texas – Lone Star Mall,2015-02-13,25000.83
5,Texas – Lone Star Mall,2015-02-14,26472.15
5,Texas – Lone Star Mall,2015-02-15,32017.58
5,Texas – Lone Star Mall,2015-02-16,21118.80
5,Texas – Lone Star Mall,2015-02-17,21087.47
5,Texas – Lone Star Mall,2015-02-18,18683.33
5,Texas – Lone Star Mall,2015-02-19,21041.90
5,Texas – Lone Star Mall,2015-02-20,21994.03
5,Texas – Lone Star Mall,2015-02-21,27648.78
5,Texas – Lone Star Mall,2015-02-22,30070.50
5,Texas – Lone Star Mall,2015-02-23,20713.70
5,Texas – Lone Star Mall,2015-02-24,20318.50
5,Texas – Lone Star Mall,2015-02-25,19788.58
5,Texas – Lone Star Mall,2015-02-26,21505.92
5,Texas – Lone Star Mall,2015-02-27,22122.72
5,Texas – Lone Star Mall,2015-02-28,28865.35
5,Texas – Lone Star Mall,2015-03-01,33186.53
5,Texas – Lone Star Mall,2015-03-02,22983.50
5,Texas – Lone Star Mall,2015-03-03,22546.30
5,Texas – Lone Star Mall,2015-03-04,23307.05
5,Texas – Lone Star Mall,2015-03-05,21650.70
5,Texas – Lone Star Mall,2015-03-06,23184.30
5,Texas – Lone Star Mall,2015-03-07,31866.78
5,Texas – Lone Star Mall,2015-03-08,31224.73
5,Texas – Lone Star Mall,2015-03-09,22408.40
5,Texas – Lone Star Mall,2015-03-10,25464.85
5,Texas – Lone Star Mall,2015-03-11,23173.65
5,Texas – Lone Star Mall,2015-03-12,22863.58
5,Texas – Lone Star Mall,2015-03-13,26760.48
5,Texas – Lone Star Mall,2015-03-14,29443.90
5,Texas – Lone Star Mall,2015-03-15,35723.82
5,Texas – Lone Star Mall,2015-03-16,24673.72
5,Texas – Lone Star Mall,2015-03-17,25195.75
5,Texas – Lone Star Mall,2015-03-18,22078.55
5,Texas – Lone Star Mall,2015-03-19,21585.15
5,Texas – Lone Star Mall,2015-03-20,23712.92
5,Texas – Lone Star Mall,2015-03-21,27671.35
5,Texas – Lone Star Mall,2015-03-22,32437.48
5,Texas – Lone Star Mall,2015-03-23,22954.53
5,Texas – Lone Star Mall,2015-03-24,21988.95
5,Texas – Lone Star Mall,2015-03-25,20283.33
5,Texas – Lone Star Mall,2015-03-26,20082.38
5,Texas – Lone Star Mall,2015-03-27,20449.53
5,Texas – Lone Star Mall,2015-03-28,26442.10
5,Texas – Lone Star Mall,2015-03-29,29934.03
5,Texas – Lone Star Mall,2015-03-30,22791.15
5,Texas – Lone Star Mall,2015-03-31,20458.92
5,Texas – Lone Star Mall,2015-04-01,25677.47
5,Texas – Lone Star Mall,2015-04-02,20379.10
5,Texas – Lone Star Mall,2015-04-03,28832.00
5,Texas – Lone Star Mall,2015-04-04,30112.53
5,Texas – Lone Star Mall,2015-04-05,36801.53
5,Texas – Lone Star Mall,2015-04-06,25491.03
5,Texas – Lone Star Mall,2015-04-07,24248.88
5,Texas – Lone Star Mall,2015-04-08,21676.92
5,Texas – Lone Star Mall,2015-04-09,23876.70
5,Texas – Lone Star Mall,2015-04-10,23417.38
5,Texas – Lone Star Mall,2015-04-11,30071.15
5,Texas – Lone Star Mall,2015-04-12,32959.80
5,Texas – Lone Star Mall,2015-04-13,25762.03
5,Texas – Lone Star Mall,2015-04-14,22227.65
5,Texas – Lone Star Mall,2015-04-15,23623.33
5,Texas – Lone Star Mall,2015-04-16,20518.67
5,Texas – Lone Star Mall,2015-04-17,19726.15
5,Texas – Lone Star Mall,2015-04-18,30514.12
5,Texas – Lone Star Mall,2015-04-19,31054.53
5,Texas – Lone Star Mall,2015-04-20,23738.00
5,Texas – Lone Star Mall,2015-04-21,21289.12
5,Texas – Lone Star Mall,2015-04-22,21466.15
5,Texas – Lone Star Mall,2015-04-23,20989.33
5,Texas – Lone Star Mall,2015-04-24,21275.15
5,Texas – Lone Star Mall,2015-04-25,27967.12
5,Texas – Lone Star Mall,2015-04-26,30605.60
5,Texas – Lone Star Mall,2015-04-27,22200.45
5,Texas – Lone Star Mall,2015-04-28,20512.42
5,Texas – Lone Star Mall,2015-04-29,20198.35
5,Texas – Lone Star Mall,2015-04-30,18659.42
5,Texas – Lone Star Mall,2015-05-01,24571.05
5,Texas – Lone Star Mall,2015-05-02,30534.97
5,Texas – Lone Star Mall,2015-05-03,33270.53
5,Texas – Lone Star Mall,2015-05-04,22086.67
5,Texas – Lone Star Mall,2015-05-05,22312.25
5,Texas – Lone Star Mall,2015-05-06,22433.88
5,Texas – Lone Star Mall,2015-05-07,23196.88
5,Texas – Lone Star Mall,2015-05-08,22870.50
5,Texas – Lone Star Mall,2015-05-09,29662.60
5,Texas – Lone Star Mall,2015-05-10,28759.58
5,Texas – Lone Star Mall,2015-05-11,25253.23
5,Texas – Lone Star Mall,2015-05-12,22592.62
5,Texas – Lone Star Mall,2015-05-13,24769.20
5,Texas – Lone Star Mall,2015-05-14,20731.47
5,Texas – Lone Star Mall,2015-05-15,24926.90
5,Texas – Lone Star Mall,2015-05-16,32771.68
5,Texas – Lone Star Mall,2015-05-17,32965.45
5,Texas – Lone Star Mall,2015-05-18,25710.45
5,Texas – Lone Star Mall,2015-05-19,21808.97
5,Texas – Lone Star Mall,2015-05-20,22534.67
5,Texas – Lone Star Mall,2015-05-21,20406.35
5,Texas – Lone Star Mall,2015-05-22,23551.40
5,Texas – Lone Star Mall,2015-05-23,29142.98
5,Texas – Lone Star Mall,2015-05-24,29578.38
5,Texas – Lone Star Mall,2015-05-25,25147.88
5,Texas – Lone Star Mall,2015-05-26,22814.90
5,Texas – Lone Star Mall,2015-05-27,21497.62
5,Texas – Lone Star Mall,2015-05-28,22121.38
5,Texas – Lone Star Mall,2015-05-29,20590.15
5,Texas – Lone Star Mall,2015-05-30,23235.38
5,Texas – Lone Star Mall,2015-05-31,31377.80
5,Texas – Lone Star Mall,2015-06-01,25835.28
5,Texas – Lone Star Mall,2015-06-02,22725.42
5,Texas – Lone Star Mall,2015-06-03,23552.40
5,Texas – Lone Star Mall,2015-06-04,21876.35
5,Texas – Lone Star Mall,2015-06-05,25016.23
5,Texas – Lone Star Mall,2015-06-06,31014.72
5,Texas – Lone Star Mall,2015-06-07,34215.57
5,Texas – Lone Star Mall,2015-06-08,23671.45
5,Texas – Lone Star Mall,2015-06-09,24764.60
5,Texas – Lone Star Mall,2015-06-10,23106.30
5,Texas – Lone Star Mall,2015-06-11,22901.60
5,Texas – Lone Star Mall,2015-06-12,23420.75
5,Texas – Lone Star Mall,2015-06-13,29811.53
5,Texas – Lone Star Mall,2015-06-14,31330.50
5,Texas – Lone Star Mall,2015-06-15,38790.60
5,Texas – Lone Star Mall,2015-06-16,21471.05
5,Texas – Lone Star Mall,2015-06-17,18471.47
5,Texas – Lone Star Mall,2015-06-18,20111.55
5,Texas – Lone Star Mall,2015-06-19,21919.72
5,Texas – Lone Star Mall,2015-06-20,27313.65
5,Texas – Lone Star Mall,2015-06-21,28978.00
5,Texas – Lone Star Mall,2015-06-22,22692.25
5,Texas – Lone Star Mall,2015-06-23,21075.33
5,Texas – Lone Star Mall,2015-06-24,20669.17
5,Texas – Lone Star Mall,2015-06-25,20384.25
5,Texas – Lone Star Mall,2015-06-26,22109.58
5,Texas – Lone Star Mall,2015-06-27,25649.33
5,Texas – Lone Star Mall,2015-06-28,25813.30
5,Texas – Lone Star Mall,2015-06-29,21483.97
5,Texas – Lone Star Mall,2015-06-30,19260.53
5,Texas – Lone Star Mall,2015-07-01,24609.53
5,Texas – Lone Star Mall,2015-07-02,24891.78
5,Texas – Lone Star Mall,2015-07-03,31675.03
5,Texas – Lone Star Mall,2015-07-04,25592.25
5,Texas – Lone Star Mall,2015-07-05,26318.88
5,Texas – Lone Star Mall,2015-07-06,26006.62
5,Texas – Lone Star Mall,2015-07-07,22526.28
5,Texas – Lone Star Mall,2015-07-08,22067.70
5,Texas – Lone Star Mall,2015-07-09,22828.12
5,Texas – Lone Star Mall,2015-07-10,23077.67
5,Texas – Lone Star Mall,2015-07-11,28829.90
5,Texas – Lone Star Mall,2015-07-12,33578.28
5,Texas – Lone Star Mall,2015-07-13,26002.55
5,Texas – Lone Star Mall,2015-07-14,22441.80
5,Texas – Lone Star Mall,2015-07-15,24766.70
5,Texas – Lone Star Mall,2015-07-16,23968.53
5,Texas – Lone Star Mall,2015-07-17,24774.38
5,Texas – Lone Star Mall,2015-07-18,30300.40
5,Texas – Lone Star Mall,2015-07-19,30870.38
5,Texas – Lone Star Mall,2015-07-20,25609.47
5,Texas – Lone Star Mall,2015-07-21,20944.28
5,Texas – Lone Star Mall,2015-07-22,22032.98
5,Texas – Lone Star Mall,2015-07-23,21008.70
5,Texas – Lone Star Mall,2015-07-24,24134.70
5,Texas – Lone Star Mall,2015-07-25,27417.40
5,Texas – Lone Star Mall,2015-07-26,31340.67
5,Texas – Lone Star Mall,2015-07-27,22704.60
5,Texas – Lone Star Mall,2015-07-28,20028.08
5,Texas – Lone Star Mall,2015-07-29,19435.72
5,Texas – Lone Star Mall,2015-07-30,20920.17
5,Texas – Lone Star Mall,2015-07-31,24580.40
5,Texas – Lone Star Mall,2015-08-01,30873.40
5,Texas – Lone Star Mall,2015-08-02,30801.05
5,Texas – Lone Star Mall,2015-08-03,27690.62
5,Texas – Lone Star Mall,2015-08-04,23329.40
5,Texas – Lone Star Mall,2015-08-05,24420.58
5,Texas – Lone Star Mall,2015-08-06,24951.55
5,Texas – Lone Star Mall,2015-08-07,25086.58
5,Texas – Lone Star Mall,2015-08-08,30463.62
5,Texas – Lone Star Mall,2015-08-09,33353.88
5,Texas – Lone Star Mall,2015-08-10,22651.70
5,Texas – Lone Star Mall,2015-08-11,21540.30
5,Texas – Lone Star Mall,2015-08-12,26204.70
5,Texas – Lone Star Mall,2015-08-13,24463.55
5,Texas – Lone Star Mall,2015-08-14,24917.08
5,Texas – Lone Star Mall,2015-08-15,30453.25
5,Texas – Lone Star Mall,2015-08-16,33313.55
5,Texas – Lone Star Mall,2015-08-17,24238.75
5,Texas – Lone Star Mall,2015-08-18,21464.88
5,Texas – Lone Star Mall,2015-08-19,19314.40
5,Texas – Lone Star Mall,2015-08-20,18310.60
5,Texas – Lone Star Mall,2015-08-21,22400.10
5,Texas – Lone Star Mall,2015-08-22,27657.95
5,Texas – Lone Star Mall,2015-08-23,31597.88
5,Texas – Lone Star Mall,2015-08-24,21579.55
5,Texas – Lone Star Mall,2015-08-25,16828.40
5,Texas – Lone Star Mall,2015-08-26,18747.97
5,Texas – Lone Star Mall,2015-08-27,18948.78
5,Texas – Lone Star Mall,2015-08-28,19192.85
5,Texas – Lone Star Mall,2015-08-29,25386.10
5,Texas – Lone Star Mall,2015-08-30,29231.15
5,Texas – Lone Star Mall,2015-08-31,19533.45
5,Texas – Lone Star Mall,2015-09-01,23135.40
5,Texas – Lone Star Mall,2015-09-02,20114.83
5,Texas – Lone Star Mall,2015-09-03,21302.30
5,Texas – Lone Star Mall,2015-09-04,21402.22
5,Texas – Lone Star Mall,2015-09-05,28763.50
5,Texas – Lone Star Mall,2015-09-06,27629.95
5,Texas – Lone Star Mall,2015-09-07,27001.20
5,Texas – Lone Star Mall,2015-09-08,18918.03
5,Texas – Lone Star Mall,2015-09-09,21177.72
5,Texas – Lone Star Mall,2015-09-10,19822.92
5,Texas – Lone Star Mall,2015-09-11,22049.95
5,Texas – Lone Star Mall,2015-09-12,27345.90
5,Texas – Lone Star Mall,2015-09-13,33423.22
5,Texas – Lone Star Mall,2015-09-14,24171.90
5,Texas – Lone Star Mall,2015-09-15,22375.75
5,Texas – Lone Star Mall,2015-09-16,20555.95
5,Texas – Lone Star Mall,2015-09-17,20870.20
5,Texas – Lone Star Mall,2015-09-18,23353.85
5,Texas – Lone Star Mall,2015-09-19,30600.58
5,Texas – Lone Star Mall,2015-09-20,33137.85
5,Texas – Lone Star Mall,2015-09-21,22926.10
5,Texas – Lone Star Mall,2015-09-22,20989.25
5,Texas – Lone Star Mall,2015-09-23,20966.45
5,Texas – Lone Star Mall,2015-09-24,20111.92
5,Texas – Lone Star Mall,2015-09-25,21640.22
5,Texas – Lone Star Mall,2015-09-26,27091.20
5,Texas – Lone Star Mall,2015-09-27,31529.08
5,Texas – Lone Star Mall,2015-09-28,19825.08
5,Texas – Lone Star Mall,2015-09-29,19592.50
5,Texas – Lone Star Mall,2015-09-30,18894.35
6,Texas – Riverwalk Market,2011-01-29,24789.45
6,Texas – Riverwalk Market,2011-01-30,24511.35
6,Texas – Riverwalk Market,2011-01-31,16627.90
6,Texas – Riverwalk Market,2011-02-01,17464.00
6,Texas – Riverwalk Market,2011-02-02,15097.62
6,Texas – Riverwalk Market,2011-02-03,20908.10
6,Texas – Riverwalk Market,2011-02-04,16520.33
6,Texas – Riverwalk Market,2011-02-05,24545.08
6,Texas – Riverwalk Market,2011-02-06,25325.70
6,Texas – Riverwalk Market,2011-02-07,19685.00
6,Texas – Riverwalk Market,2011-02-08,16999.15
6,Texas – Riverwalk Market,2011-02-09,16537.85
6,Texas – Riverwalk Market,2011-02-10,17027.50
6,Texas – Riverwalk Market,2011-02-11,19678.65
6,Texas – Riverwalk Market,2011-02-12,26739.88
6,Texas – Riverwalk Market,2011-02-13,33741.03
6,Texas – Riverwalk Market,2011-02-14,18786.30
6,Texas – Riverwalk Market,2011-02-15,19853.17
6,Texas – Riverwalk Market,2011-02-16,18266.38
6,Texas – Riverwalk Market,2011-02-17,16951.12
6,Texas – Riverwalk Market,2011-02-18,18778.15
6,Texas – Riverwalk Market,2011-02-19,26373.22
6,Texas – Riverwalk Market,2011-02-20,28280.80
6,Texas – Riverwalk Market,2011-02-21,20270.35
6,Texas – Riverwalk Market,2011-02-22,17938.33
6,Texas – Riverwalk Market,2011-02-23,15300.65
6,Texas – Riverwalk Market,2011-02-24,16607.30
6,Texas – Riverwalk Market,2011-02-25,17300.67
6,Texas – Riverwalk Market,2011-02-26,25105.88
6,Texas – Riverwalk Market,2011-02-27,26331.22
6,Texas – Riverwalk Market,2011-02-28,18452.95
6,Texas – Riverwalk Market,2011-03-01,20375.90
6,Texas – Riverwalk Market,2011-03-02,17112.85
6,Texas – Riverwalk Market,2011-03-03,17987.90
6,Texas – Riverwalk Market,2011-03-04,18508.05
6,Texas – Riverwalk Market,2011-03-05,25561.12
6,Texas – Riverwalk Market,2011-03-06,30623.55
6,Texas – Riverwalk Market,2011-03-07,21010.90
6,Texas – Riverwalk Market,2011-03-08,17202.97
6,Texas – Riverwalk Market,2011-03-09,17898.33
6,Texas – Riverwalk Market,2011-03-10,17230.03
6,Texas – Riverwalk Market,2011-03-11,19806.85
6,Texas – Riverwalk Market,2011-03-12,24754.38
6,Texas – Riverwalk Market,2011-03-13,27454.03
6,Texas – Riverwalk Market,2011-03-14,20946.12
6,Texas – Riverwalk Market,2011-03-15,19453.35
6,Texas – Riverwalk Market,2011-03-16,17335.17
6,Texas – Riverwalk Market,2011-03-17,18048.40
6,Texas – Riverwalk Market,2011-03-18,19538.53
6,Texas – Riverwalk Market,2011-03-19,23652.85
6,Texas – Riverwalk Market,2011-03-20,24463.42
6,Texas – Riverwalk Market,2011-03-21,17986.42
6,Texas – Riverwalk Market,2011-03-22,15698.30
6,Texas – Riverwalk Market,2011-03-23,15309.05
6,Texas – Riverwalk Market,2011-03-24,16169.55
6,Texas – Riverwalk Market,2011-03-25,17093.20
6,Texas – Riverwalk Market,2011-03-26,22417.47
6,Texas – Riverwalk Market,2011-03-27,26121.72
6,Texas – Riverwalk Market,2011-03-28,17611.30
6,Texas – Riverwalk Market,2011-03-29,15425.67
6,Texas – Riverwalk Market,2011-03-30,14346.90
6,Texas – Riverwalk Market,2011-03-31,15940.30
6,Texas – Riverwalk Market,2011-04-01,19213.58
6,Texas – Riverwalk Market,2011-04-02,24534.97
6,Texas – Riverwalk Market,2011-04-03,27143.75
6,Texas – Riverwalk Market,2011-04-04,16751.10
